SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
100,100_12,predictable,A,-4.2196324294252464e-07,mastoids_pooled
100,100_13,predictable,A,8.189998073504513e-08,mastoids_pooled
100,100_14,predictable,A,-1.4973512762139763e-07,mastoids_pooled
100,100_15,predictable,A,-6.065265148436083e-07,mastoids_pooled
100,100_16,predictable,A,-4.217775475012786e-07,mastoids_pooled
100,100_17,predictable,A,3.4818295944205604e-07,mastoids_pooled
100,100_18,predictable,A,6.386065211305692e-08,mastoids_pooled
100,100_19,predictable,A,-7.213076764855941e-07,mastoids_pooled
150,150_0,random,B,-1.7655159621199345e-06,FZ
150,150_1,random,B,1.503501583854927e-07,FZ
150,150_2,random,B,-1.2457919160624442e-06,FZ
150,150_3,random,B,3.3436547218990143e-07,FZ
150,150_4,random,B,-3.083416995650623e-06,FZ
150,150_5,random,B,-5.817404462504783e-07,FZ
150,150_6,random,B,-1.3568205417868739e-06,FZ
150,150_7,random,B,-1.060053416495066e-06,FZ
150,150_8,random,B,-1.442691147417463e-06,FZ
150,150_9,random,B,-1.2107785062198672e-06,FZ
150,150_10,random,B,-1.1637064829983501e-07,FZ
150,150_11,random,B,-3.7622259424097137e-06,FZ
